일자,제목,키워드,감정라벨,감정점수
2024-01-25,MS 시총 장중 3조달러 돌파 애플 이어 역대 두 번째,"MS,시총,달러,돌파,애플,역대,마이크로소프트,MS,시가총액,24일,현지시간,장중,달러,3996조,돌파,MS,시총,3조,달러,기업,세계,상장,애플,아이폰,제조,업체,이날,이날,동부,기준,서부,뉴욕,증시,MS,주가,1.23%,403.79달러,53만,거래,시가총액,310억,달러,기록,3조,달러,3996조,MS,오픈AI,개발사,오픈,AI,인공지능,AI,열풍,주도,기업,가치,2위,12일,애플,세계,기업,자리,탈환,모건스탠리,보고서,MS,AI,입지,기여도,목표주가,415달러,450달러,상향,조정,MS,30일,실적,시티뱅크,MS,실적,이날,주가,432달러,470달러,애플,주가,0.28%,195.78달러,거래,시총,3조,달러",neutral,3.7696897205896676
2024-01-25,"뉴욕증시 프리뷰, 미 주가지수 선물 GDP 앞두고 보합 ...테슬라 포드 보잉↓ VS 넷플릭스 엔비디아↑","뉴욕,증시,프리뷰,주가,지수,선물,GDP,보합,테슬라,포드,보잉,VS,넷플릭스,엔비디아,고인원,특파원,미국,국내총생산,지난,총생산,GDP,성장률,경계심,25일,현지시간,개장,뉴욕,증시,선물,미국,주가,지수,보합권,동부,시카고상업거래소,기준,미국,시카고,상업,거래소,CME,선물,미니,다우,전장,6.00포인트,0.02%,3만,거래,미니,S&P,선물,2.75포인트,0.06%,상승,4900.75,선물,미니,나스닥,28.25포인트,0.17%,전진,1만,미국,뉴욕증권거래소,트레이더,사진,블룸버그통신,하루,26일,개인,소비,지출,PCE,가격,지수,이날,공개,GDP,수치,연방,Fed,피벗,정책,기조,전환,가늠,핵심,요소,물가,압력,경기,둔화,정도,연준,금리,인하,강도,전망,CNBC,블룸버그통신,경제,전문가,성장률,GDP,성장,3분기,4.9%,연율,2.0%,둔화,전망,예상,적중,경제,미국,0.6%,0.6%,1년,속도,성장,투자자들,관심,경기,정도,둔화,집중,경제,미국,예상,둔화,성장,하락,예상,시장,연준,전망,금리,인하,강화,인플레이션,완화,기조,예상,경기,연준,불필요,성장,둔화,초점,반대,성장률,확인,연준,금리,인하,주식시장,충격파,전망,넷플릭스,필두,시작,실적,주의,기업,시장,관심,거리,이날,개장,테슬라,종목명,TSLA,주가,9%,급락,실적,회사,어닝,미스,기록,실적,악화,우울,전망,리비안,RIVN,기업들,여타,전기차,기업,주가,2%,하락,동반,하락,CMC,마켓,분석가,수석,시장,마이클,휴슨,테슬라가,매출,수익,시도,최대,시장,중국,중국,비야디,BYD,경쟁,경쟁,치열,영업이익률,하락,대가,지난,테슬라,영업,이익,8.2%,전년,동기,16.0%,수준,대비,직전,분기,7.6%,소폭,테슬라,애플,주가,이날,개장,소폭,하락,애플,공급업체,유럽,반도체,기업,ST,마이크,로일렉트로닉스,매출,15%,감소,15%,전망,여파,중국,출하량,아이폰,감소,전년,동기,대비,2.1%,IDC,보고서,악재,작용,보고서,애플,중국,스마트폰,시장,1위,출하량,점유,차지,확인,증시,랠리,매그니피센트,애플,마이크로소프트,아마존,알파벳,엔비디아,테슬라,메타,주가,개장,모습,테슬라,애플,메타,아마존,주가,하락,MS,알파벳,구글,엔비디아,주가,상승,MS,주가,사상,시총,3조,달러,돌파,미국,포드,모터,개장,주가,1%,연금,기타,퇴직,직원,혜택,OPEB,계획,4분기,달러,손실,세전,기록,예상,악재,작용,사고,비행기,동체,골머리,보잉,BA,주가,이날,미국,연방,항공청,FAA,비행,동체,구멍,사고,보잉,기종,맥스,포함,보잉,여객기,라인,맥스,여객기,생산,확대,허용,여파,FAA,이날,성명,품질,관리,해소,맥스,생산,확대,증설,생산,라인,보잉,요청,동의,GDP,금리,국채,만기별,모습,만기,국채,금리,전장,1bp,1bp,0.01%,포인트,4.168%,정책,금리,2년,금리,0.6,bp,4.384%,고용,경제,지표,지지력,확인,연준,당장,금리,후퇴,시카고상업거래소,CME,페드워치,FedWatch,연방기금,참가자들,금리,선물,시장,참가자,금리,인하,가능,80%,42.4%,증시,뉴욕,혼조세,S&P,지수,나흘,연속,사상,최고,경신,넷플릭스,실적,강세,기술주,랠리,주식,시장,분위기,지지,넷플릭스,주가,급등마감,10%,급등,마감,이날,개장,소폭,상승,LSEG,데이터,S&,500지수,개월,순이익,EPS,주가수익비율,기준,선행,주가,수익,비율,19.4배,장기,평균,16배,로이터,통신,시장,밸류에이션,역사,평균,상황,매그니피센트,실적,시장,분위기,좌우,테슬라,넷플릭스,실적,공개,마이크로소프트,알파벳,실적,예정,애플,아마존,메타,성적표,공개,AI열풍,선두주자,엔비디아,실적,이날,동부시간,이날,동부,시간,예정,미국,예비치,GDP,유럽중앙은행,ECB,정책,회의,결과,회의,ECB,금리,동결,전망,지배적,금리,인하,신호,주목,이날,마감,이날,인텔,반도체,기업,분기,실적,예정",neutral,2.9999869461462367
2024-01-25,84조 LG전자 3년째 매출 신기록,"84조,LG전자,3년,매출,LG전자,매출,사상,최대,기록,가전,H&A,전장,VS,매출,절반,정도,성과,덕분,LG전자,84조,연결,기준,매출,영업,이익,25일,기록,연속,매출,최고,2022년,매출,0.9%,영업이익,0.1%,지난,영업이익,3131억,증가,전년,동기,대비,351.8%,시장,매출,23조,외형,확대,일등,공신,가전,매출,30조,LG전자,특정,사업,본부,매출,미국,월풀,연속,글로벌,가전업계,자리,추정,세탁기,냉장고,프리미엄,제품,강화,결과,10조,매출,전장,성장세,연속,미래,성장,동력,입증,TV사업,HE부문,매출,영업,이익,수요,부진,감안,선방,평가,B2B,기업,거래,솔루션,사업,BS사업,매출,영업,적자,기록,LG이노텍,큰손,고객,애플,9월,아이폰,덕분,사상,최대,분기,실적,영업이익,지난,영업,이익,4837억,전년,동기,184.6%,증가,매출,7조,1년,15.4%,증가,영업이익,8308억,34.7%",positive,4.93665050342679
2024-01-25,"LG전자 최대 매출에도 숙제 가전 ‘닫힌 지갑’, 전장 ‘수익성’","매출,LG,전자,최대,숙제,가전,지갑,전장,수익,LG전자,사상,최대,84조,연간,매출,전년,수준,영업이익,기록,글로벌,경기,침체,양호,실적,실적,핵심,사업,생활가전,TV,영업손실,기록,소비자,지갑,숙제,성장,사업,전장,전기차,전기,전자,장비,수익성,실적,수익,고민,LG,전자,연결,매출,5491억,영업,이익,실적,매출,전년,대비,0.9%,증가,영업익,0.06%,감소,회사,매출,경신,연속,부문별,TV,제외,생활가전,H&A,매출,30조,돌파,회사,미래,먹거리,전장사업,VS,매출,전년,대비,17%,성장,10조,회사,캐시카우,생활가전,미래,사업,전장,쌍끌이,최대,매출,자평,사업,LG전자,매출,LG,전자,차지,비중,47.8%,실적,매출,영업,이익,증권가,예상,생활가전,TV,B2B솔루션,영업손실,기록,영업이익,전장,사업,영업,이익,57억,효과,아이폰,출시,호실적,LG이노텍,제외,LG전자,적자,회사,가전,가전,경쟁,심화,증가,마케팅,비용,올레드TV,포함,프리미엄,TV,수요,부진,원인,중저가,가전,TV,시장,공략,B2B,확대,LG전자,실적발표,미래지향적,사업,구조,전환,사업,한계,돌파,집중,세탁기,냉장고,주력,제품,프리미엄,지위,냉난방,공조,B2B,기업,거래,영역,회사,생활,가전,매출,B2B,비중,20%,초반대,LG전자,화석연료,전기,사용,난방,히트,펌프,사업,추세,탄소,북미,유럽,시장,중심,장기,먹거리,계획,가전,TV,사업,프리미엄,시장,볼륨,중저가,시장,동시,공략,전략,트랙,회사,프리미엄,투명TV,시장,제품,강화,중국업체,초격차,중저가,ODM,생산자,개발방식,중심,전략,시장,중국,업체,상대적,성장세,전장,사업,외형,성장,이날,실적,콘퍼런스,상무,김주용,VS,경영,관리,전장,사업,수주,잔고,90조,중반대,가전,차별화,차량,고객,경험,고도화,미국,각국,차량,전기차,보조금,지원,대상,글로벌,규제,강화,시장,성장,가속화,LG이노텍,지난,최대,실적,5586억,매출,영업,이익,전년,동기,대비,매출,15.4%,영업이익,184.6%,성장,회사,주력,상품,카메라,모듈,거래처,애플,아이폰,시리즈,출시,글로벌,효과,LG이노텍,매출,사상,20조,매출,돌파,영업이익,8308억,기록",neutral,2.7248838543891907
2024-01-25,"“애플 덕에 방긋” LG이노텍, 4분기 영업익 4837억원 달성","애플,LG이노텍,4837억,영업익,달성,20조,연간,매출,기록,사상,20조,원대,돌파,기판,카메라,모듈,반도체,스마트,부품,실적,견인,LG,이노텍,지난,한국채택,국제,회계,기준,K-IFRS,매출,영업,이익,기록,25일,매출,전년,동기,대비,15.4%,영업이익,184.6%,수치,분기,대비,매출,58.7%,영업,이익,163.7%,증가,회사,관계자,카메라,모듈,3D센싱,모듈,반도체,기판,스마트폰,모델,부품,공급,본격화,실적,분기,최대,달성,회사,회사,최대,거래선,애플,영향,아이폰,출시,반영,관측,LG이노텍,연간,매출,기록,사상,매출,원대,돌파,전년,대비,5.2%,증가,수치,경기침체,글로벌,경기,침체,부진,전방,수요,영업이익,기간,34.7%,8308억,집계,박지환,CFO,전무,경영환경,예상,LG이노텍,혁신,디지털,제조,공정,품질,가격,경쟁력,강화,수익,성장,지속,설명,센싱,통신,조명모듈,미래,모빌리티,핵심,부품,FC-BGA,반도체기판,필두,사업,구조,구축,속도,사업,실적,광학솔루션사업,20%,전년,동기,대비,20%,6조,매출,분기,대비,73%,증가,매출,고객사,대상,카메라모듈,3D센싱,모듈,판매,증가,결과,매출,연간,17조,전년,대비,성장,기판소재사업,감소,전년,동기,대비,16%,3275억,매출,기록,분기,대비,0.4%,감소,매출,디스플레이,부품군,지연,수요,회복,원인,지목,1조,연간,매출,기준,22%,전년,대비,22%,전장부품사업,감소,전년,동기,대비,분기,대비,감소,3840억,매출,연간,매출,1조,676억,전년,증가,기준,전장,부품,수주,잔고,차량,카메라,제외,10.7,기록,10조,회사,관계자,회사,전장부품사업,제품,구조,정예화,글로벌,공급망,관리,SCM,역량,강화,플랫폼,모델,커스터마이징,최소화,범용,제품,중심,수익성,개선,EBN",positive,4.999434097742778
2024-01-25,"마이크로소프트, 장중 시총 3조달러 돌파 애플 이어 두 번째","마이크로소프트,3조,장중,시총,달러,돌파,애플,아시아투데이,선미리,마이크로소프트,세계,최대,소프트웨어,업체,마이,크로소프트,MS,시가총액,24일,현지시간,달러,장중,3996조,증시,이날,뉴욕,MS,주가,1.5%,405.62달러,상승,시총,3조,달러,상승,MS,시총,달러,기업,세계,상장,애플,아이폰,제조,업체,막판,차익,매물,주가,상승분,반납,0.92%,상승,시총,종가,기준,2조,달러,MS,생성,인공,지능,AI,오픈AI,개발사,오픈,AI,AI,열풍,주도,기업,가치,모건스탠리,보고서,MS,AI,입지,기여도,목표주가,415달러,450달러,상향,조정,MS,30일,시장",neutral,3.1215090812183917
2024-01-25,"1만 5000명 해고한 ‘신의 직장’ 구글, 왜 혁신의 상징 ‘문샷’까지 버렸나","해고,직장,구글,혁신,상징,부서,조직,구조,조정,구글,혁신,상징,구글X,내부,조직,구글,연구진,해고,문샷,moonshot,구글X,영생,열기구,인터넷,스마트,안경,사람,대체,로봇,인류,구글,미래,당장,수익,프로젝트,투자,구글,정신,조직,구글X,가능성,입증,자율,주행차,기업,웨이모,정도,비효율적,지적,22일,현지,시각,블룸버그통신,구글,구글X,지원,원칙,자금,구글,프로젝트,내부,유치,외부,투자자,충당,실리콘밸리,구글,미래,사업,발굴,가능성,탐색,인공지능,AI,미래,자원,시작,성과,조직,지원,구글,창업,이래,변화,경영,철학,평가,역할,삭제,구글,사업,투자,집중,예정,현실적,선택,감원,순다르,피차이,구글,최고,경영자,CEO,직원들,메모,시작,감원,내부,반발,공식,입장,자원,할당,resource,allocation,결정,피차이,CEO,자원,서버,하드웨어,기업,사업,인력,예산,복지,비용,90%,글로벌,점유,90%,검색,엔진,사업,온라인,광고,세계인,유튜브,무기,성장,구글,자원,무한대,결과,복지,제공,직장,감원,엔지니어,철밥통,구글,대대적,구조,개편,낭비,회사,자원,회수,AI,사업,집중적,할당,AI,블랙홀,구글,자원,경쟁자,인터넷,시장,AI,시장,오픈AI,마이크로소프트,MS,경쟁,AI,반도체,대량,구매,고객,AI,서비스,확보,마케팅,비용,충당,자원,할당,선택,구글,챗GPT,촉발,AI,열풍,본격화,지난,직원,6%,1만,해고,1000명,매출,기여,구글,스마트폰,픽셀,네스트,AI,스피커,스마트워치,핏빗,증강현실,AR,안경,하드웨어,타깃,A씨,구글,엔지니어,감원,예전,단순,해고,역할,삭제,Role,Elimination,직원,직원,교체,AI,시대,자체,회사,구조,직장,성장,구글,변화,테크,업계,직장,본질,성장,평가,경영진,구글,최고,AI,시대,전력,질주,상황,자원,낭비,미래,위기감,구글,27명,사내,마사,지사,해고,강습,무료,피트니스,사용자,셔틀,노선,폐쇄,직원들,애플,맥북,구글,크롬북,제공,시작,투자,AI,구글,10억,달러,투자,영국,데이터센터,구축,10월,오픈AI,대항마,스타트업,생성,AI,스타트업,20억,달러,투자",neutral,2.975572285009548
2024-01-25,넷플릭스 10% 급등 메타 시총 1조弗 복귀...S&P500지수 4일 연속 최고가 [월가월부],"급등,넷플릭스,10%,메타,시총,복귀,S&P,500지수,최고,연속,월가월부,0.26%,나스닥,0.36%,넷플릭스,역대급,가입자수,호재,테슬라,애프터마켓,하락,매출,전망,밑돈,순익,넷플릭스,가입자수,확대,10%,급등,10%,덕분,S&P,500지수,연속,역대,최고가,경신,나스닥지수,상승,연속,24일,현지시간,뉴욕증권거래소,다우지수,0.26%,하락,3만,거래,S&P,0.08%,상승,4868.55,나스닥지수,0.36%,상승,1만,마감,이날,특징주,넷플릭스,실적발표,가입자수,지난,가입자,1310만,가입자수,기록,전망치,기록,역대,최고,덕분,주가,이날,넷플릭스,10.7%,이날,세계,최대,소프트웨어,업체,마이,크로소프트,MS,시가총액,달러,장중,3996조,돌파,장중,MS,시총,달러,기업,세계,상장,애플,아이폰,제조,업체,막판,차익,매물,주가,상승분,반납,0.92%,상승,시가총액,종가,기준,시가,총액,2조,달러,달러,메타,페이스북,모회사,시총,달러,기업,복귀,주가,1.43%,390.70달러,마감,메타,시총,이날,달러,기록,메타,시총,달러,21일,28개월,뉴욕,증시,달러,기업,시총,달러,메타,포함,애플,MS,알파벳,구글,회사,아마존,엔비디아,6개,이날,장마감,테슬라,실적,실망,지난,테슬라,조정,순이익,71센트,LSEG,레피니티프,전망치,74센트,하회,매출,251억,달러,기록,전망치,256억,달러,영업,이익,8.2%,기록,전년,동기,수치,16%,대비,분기,7.6%,실적,시즌,분위기,긍정적,CNBC,S&P,지수,기업,16%,실적발표,16%,실적,결과,71%,전망,실적,기록,보도,시장,25일,국내총생산,미국,총생산,GDP,성장,속보,27일,개인소비지출,미국,개인,소비,지출,PCE,물가지수,주목",neutral,3.006069891853258
2024-01-25,"챗 GPT에 힘입어 훨훨 MS, 장중 ‘시총 3조 달러’ 돌파, 애플에 이어 두번째","GPT,훨훨,MS,장중,시총,달러,돌파,애플,메타,달러,클럽,마이크로소프트,가입,세계,최대,소프트웨어,업체,마이,크로소프트,MS,시가총액,24일,현지시간,달러,장중,3996조,돌파,증시,이날,뉴욕,MS,주가,장중,1.5%,405.62달러,상승,시총,3조,달러,달러,3996조,장중,MS,시총,달러,기업,세계,상장,애플,아이폰,제조,업체,막판,차익,매물,주가,상승분,반납,0.92%,상승,시가총액,종가,기준,시가,총액,2조,달러,달러,MS,오픈AI,개발사,오픈,AI,인공지능,AI,열풍,주도,기업,가치,2위,12일,애플,세계,기업,자리,모건스탠리,보고서,MS,AI,입지,기여도,목표주가,415달러,450달러,상향,조정,MS,30일,4분기,12월,실적,시장,시티뱅크,MS,실적,이날,주가,432달러,470달러,주가,이날,애플,0.35%,194.50달러,거래,시총,3조,달러,집계,메타,페이스북,모회사,시총,달러,기업,복귀,주가,1.43%,390.70달러,마감,메타,시총,이날,달러,기록,메타,시총,달러,21일,28개월,달러,시총,세계적,일류,일류,테크,기업,상징,평가,뉴욕,증시,달러,기업,시총,달러,메타,포함,애플,MS,알파벳,구글,회사,아마존,엔비디아,6개,메타,경기,침체,자금,메타버스,성과,2022년,시총,달러,구조,조정,AI,투자,기업,가치,마크,CEO,분야,인간,지능,능가,범용인공지능,AGI,자체적,구축,공개,계획,연말,엔비디아,AI,반도체,확보,FAIR,사내,AI,그룹,GenAI,통합,계획,메타,내달,실적",neutral,3.0014781121280976
2024-01-25,"마이크로소프트, 장중 시총 3조달러 돌파 애플 이어 두번째","마이크로소프트,3조,장중,시총,달러,돌파,애플,마이크로소프트,MS,시가총액,24일,현지시간,장중,달러,3996조,시총,달러,돌파,애플,증시,이날,뉴욕,MS,주가,장중,전거래일,1.5%,405.62달러,상승,시총,3조,달러,달러,시총,장중,MS,달러,세계,상장사,애플,아이폰,제조,업체,MS,주가,상승세,시가총액,2조,달러,마감,MS,오픈AI,개발사,오픈,AI,인공지능,AI,열풍,주도,기업,가치,상승,MS,30일,실적,업계,안팎,MS,4분기,실적,시티뱅크,MS,주가,432달러,470달러,상향,메타,페이스북,모회사,1.43%,거래일,대비,1.43%,390.7달러,마감,시총,달러,기록,메타,시총,달러,28개월,메타,경기,침체,자금,메타버스,특별,성과,2022년,시총,달러,구조,조정,AI,투자,주가,회복,EBN",neutral,3.003256715659518
2024-01-25,"마이크로소프트, 장중 시총 첫 3조달러 돌파 애플 이어 두 번째","마이크로소프트,장중,시총,3조,달러,돌파,애플,애플,추월,2주,터치,달러,랠리,주목,오픈,AI,투자,애플,둔화,아이폰,수요,시장,정체,증권가,평균,목표주가,달러,상향,마이크로소프트,MS,24일,현지시간,달러,시가,총액,3996조,돌파,로이터통신,CNBC,MS,주가,이날,1%,상승,달러,터치,달러,시총,MS,달러,시총,세계,애플,MS,애플,시총,등극,성과,애플,자리,MS,추격전,이날,애플,3조,달러,MS,2조,달러,자리,시총,접전,전망,MS,극적,상승세,배경,랠리,생성,인공,지능,AI,개발사,챗봇,오픈AI,투자,오픈AI,사용,주력,생산,소프트웨어,제품,최신,버전,Bing,검색,엔진,출시,오픈,AI,투자,알파벳,구글,기업,아마존,오라클,메타,빅테크,AI,사업,선두주자,자리매김,역할,일등,공신,애플,중국,둔화,아이폰,수요,직면,투자심리,위축,분위기,중국,화웨이,기업,현지,라이벌,치열,경쟁,매출,증대,고객,파격적,할인,제공,어려움,평가,투자,은행,스티펠,리백,애널리스트,브래드,마이크로소프트,AI,낙관,생각,애플,성장률,아이폰,판매,성장,보급률,AI,스토리,평가,시장,MS,랠리,지속,데이터,금융,정보,업체,LSEG,MS,주식,54명,애널리스트,평균,주가,415달러,달러,425달러,매수,의견,AI,낙관,MS,주가,57%,상승,상승,애플,48%,상승,1%대",positive,4.242323976941407
2024-01-25,"LG이노텍, 연매출 20조원 시대 열었다 애플 효과로 4분기 영업익 사상 최대(종합)","LG이노텍,시대,애플,효과,영업익,사상,최대,종합,증가,매출,5.4%,20조,영업익,경기,침체,시장,요인,감소,실적,지난,분기,기준,사상,최대,품질,강화,가격,경쟁력,수익,성장,LG이노텍,20조,연간,매출,시대,지난,고객사,주력,애플,효과,영업이익,급증,전년,동기,대비,184.6%,4837억,기록,실적,분기,기준,사상,최대,LG이노텍,한국채택,국제,회계,기준,K-IFRS,20조,매출,기록,공시,5.2%,전년,대비,5.2%,수치,연간,매출,20조,영업이익,글로벌,경기,침체,전방,전방,수요,부진,34.7%,8308억,기록,LG이노텍,애플,스마트폰,아이폰,시리즈,부품,공급,실적,결과,지난,분기,기준,최대,실적,매출,전년,동기,대비,15.4%,7조,영업이익,184.6%,4837억,기록,회사,관계자,카메라,모듈,3차원,3D,센싱,모듈,반도체,기판,스마트폰,모델,부품,공급,본격화,결과,설명,사업,주력,분야,광학솔루션사업,4분기,지난,증가,전년,동기,대비,20%,6조,매출,기록,고객사,대상,카메라,모듈,모듈,센싱,판매,덕분,연간,매출,17조,전년,대비,증가,지난,기판,소재,사업,매출,감소,전년,동기,대비,16%,3275억,디스플레이,부품군,지연,수요,회복,영향,연간,매출,1조,전년,대비,22%,감소,전장부품사업,4분기,전년,동기,대비,3840억,매출,기록,연간,매출,1조,전년,대비,증가,차량,카메라,제외,전장,부품,수주,잔고,10조,기록,10조,LG이노텍,정예화,제품,구조,정예,관리,글로벌,공급망,SCM,역량,강화,전장,부품,사업,수익,개선,최고재무책임자,박지환,LG,이노텍,최고,재무,책임자,CFO,경영,환경,예상,LG이노텍,디지털,제조,공정,혁신,품질,가격,경쟁력,강화,수익,성장,지속,센싱,통신,조명,모듈,미래,모빌리티,핵심,부품,플립칩볼그리드어레이,FC-BGA,반도체,기판,구축,사업,구조,속도,LG이노텍,대만,렌즈,제조,기업,AOE,옵트로닉스,Optronics,지분투자,사업협력,본계약,체결,계약,LG이노텍,AOE,지분,투자,형태,양사,전략,파트너십,핵심,광학,부품,분야,협력,자율,주행,카메라,확장현실,XR,광학,부품,시장,공략,속도,방침",positive,4.997839898569509
2024-01-25,"LG이노텍, 지난해 연간 매출 20조원 최초 돌파 영업이익은 35% 감소","LG이노텍,20조,연간,매출,돌파,영업이익,35%,감소,LG이노텍,애플,아이폰,효과,기준,최대,실적,달성,연간,매출,사상,20조,영업이익,전년,대비,35%,감소,LG이노텍,지난,매출,영업,이익,기록,공시,매출,전년,동기,대비,15.4%,영업이익,184.6%,분기,비교,매출,58.7%,영업이익,163.7%,증가,회사,카메라,모듈,3차원,3D,센싱,모듈,반도체,기판,본격화,스마트폰,모델,부품,공급,실적,분기,최대,설명,거래선,LG,이노텍,최대,애플,9월,영향,아이폰,출시,연간,매출,20조,영업이익,8308억,집계,매출,사상,최대,글로벌,경기,침체,전방,수요,부진,여파,영업이익,전년,34.7%,실적,사업부문별,광학솔루션사업부,1조,연간,매출,기록,전년,대비,22%,감소,매출,6조,카메라,모듈,공급,확대,73%,분기,대비,73%,매출,기판,소재,사업부,연간,1조,전년,대비,22%,감소,실적,전장,부품,사업부,1조,전년,8%,전장부품사업,정예화,제품,구조,정예,공급망,관리,SCM,역량,강화,매출,증가,기준,수주,잔고,10조,10조,최고재무책임자,박지환,LG,이노텍,최고,재무,책임자,CFO,경영환경,예상,혁신,디지털,제조,공정,품질,가격,경쟁력,강화,수익,성장,지속,센싱,통신,조명,모듈,미래,모빌리티,핵심,부품,플립칩,볼그리드어레이,FC-BGA,반도체,기판,필두,사업,구조,구축,속도",negative,1.0008705481886864
2024-01-25,"'아이폰15' 덕에 웃었다 LG이노텍, 전장 수주잔고 첫 10조 돌파","아이폰15,LG이노텍,전장,수주,잔고,돌파,서울,마곡,LG,사이언스파크,LG,이노텍,LG,이노텍,제공,LG이노텍,4분기,분기,매출,영업,이익,기록,25일,전년,동기,대비,매출,15.4%,영업이익,184.6%,증가,고객사,LG,이노텍,핵심,애플,아이폰15,효과,시리즈,출시,카메라,모듈,3차원,센싱모듈,반도체,기판,스마트폰,모델,부품,공급,본격화,실적,분기,최대,달성,연간,매출,전년,대비,5.2%,증가,20조,사상,20조,경기침체,글로벌,경기,침체,전방,정보,수요,부진,영업이익,기간,34.7%,8308억,집계,최고재무책임자,박지환,LG,이노텍,최고,재무,책임자,CFO,경영환경,예상,혁신,디지털,제조,공정,품질,가격,경쟁력,강화,수익,성장,지속,센싱,통신,조명모듈,미래,모빌리티,핵심,부품,플립,볼그리드어레이,FC-BGA,반도체기판,필두,사업,구조,구축,속도,사업부문별,광학솔루션사업,증가,전년,동기,대비,20%,6조,매출,기록,고객사,대상,카메라모듈,3D센싱,모듈,판매,증가,결과,매출,연간,17조,전년,대비,증가,기판,소재,사업,매출,감소,전년,동기,대비,16%,3275억,집계,디스플레이,부품군,지연,수요,회복,원인,지목,매출,연간,1조,전년,대비,22%,감소,전장부품사업,감소,전년,동기,대비,3840억,매출,연간,매출,1조,전년,증가,기준,전장,부품,수주,잔고,차량,카메라,제외,10조,기록,10조,LG이노텍,전장부품사업,구조,제품,정예화,글로벌,공급망,관리,SCM,역량,강화,플랫폼,모델,커스터마이징,최소화,범용,제품,중심,수익성,개선",positive,4.999644259129127
2024-01-26,[팩플] 유럽서 콧대 꺾인 애플 3월부터 ‘외부 앱마켓 대체 결제’ 허용,"유럽,콧대,애플,3월,외부,앱마켓,대체,결제,허용,폐쇄적,소프트웨어,생태,강조,애플,콧대,3월,시행,유럽연합,EU,규제,애플,유럽,아이폰,사용자,자사,플랫폼,개방,애플,수익,타격,전망,애플,25일,현지시간,운영체제,OS,iOS,앱스토어,사파리,개편,계획,아이폰,이용자,애플,앱스토어,앱마켓,다운,아이폰,인앱,결제,결제,수단,제공,골자,개편,iOS,소프트웨어,업데이트,EU,국가,적용,지역,운영,변화,3월,시행,EU,DMA,디지털,시장법,DMA,플랫폼,사업자,남용,시장,지배력,방지,빅테크,기업,특별,규제,애플,앱마켓,iOS,앱마켓,제공,애플,공증,절차,악성,코드,노출,보안,위협,개인정보,보호,애플,설명,애플,페이팔,타사,결제,애플,그동안,부과,수수료,앱스토어,개방,앱마켓,방지,애플,자사,앱스토어,결제,수수료,15~30%,10~17%,앱마켓,애플,결제,3%,수수료,결제,처리,아이폰,아이패드,100만,설치,설치,설치,유로,725원,수수료,부과,예정,애플,유럽,99%,수수료,100만,설치,수수료,설치,설명,아이폰,이용자,iOS,앱스토어,앱마켓,다운로드,앱스토어,구글,플레이스토어,갤럭시,스토어,타사,타사,마켓,이용,가능,선택,애플,기본,자사,사파리,브라우저,이용자,선택,계획,중요해,애플,앱스토어,수익,모델,뉴욕타임스,NYT,애플,앱스토어,달러,연간,32조,매출,유럽,6%,차지,애플,구글,보안,개인,정보,보호,앱스토어,다운로드,최대,30%,인앱,결제,수수료,과도,부담,비판,유럽,규제,애플,불편,기색,파이낸셜타임즈,FT,애플,앱스토어,총괄,쉴러,DMA,사용자,경험,지역,변화,강요,애플,폐쇄적,소프트웨어,생태,당국,규제,애플,제품,서비스,개인정보보호,보안,약화,비판,애플,철옹성,업계,애플,정책,변화,EU,세계,확대,주목,애플,에픽게임즈,게임,업체,제기,독점,소송,결과,미국,결제,앱스토어,외부,전면,허용,한국,결제,허용,인앱,결제,강제,금지법,개정,전기통신사업자법,시행,유럽,탈애플,움직임,본격화,전망,에픽게임즈,유럽,스토어,아이폰,에픽게임즈,출시,예정,월스트리트저널,WSJ,DMA,시행,이용자,페이스북,광고,페이스북,SNS,다운로드,준비,스포티파이,자사",neutral,2.999982098037435
2024-01-26,"애플, ‘EU 법시행’ 유럽서 다른 앱스토어 결제 수단 허용","애플,EU,유럽,앱스토어,결제,수단,허용,3월,유럽,아이폰,이용자,애플,앱스토어,앱스토어,다운,결제,수단,사용,25일,현지시간,애플,유럽,시행,iOS,자사,운영,체제,앱스토어,운영,사파리,개편,계획,조치,3월,유럽연합,EU,빅테크,거대정보통신,기업,폐쇄적,플랫폼,전면,개방,디지털,시장법,DMA,시행,애플,유럽,이용자들,자사,앱스토어,제3,앱스토어,다운,애플,앱스토어,앱스토어,자신,애플,그동안,구글,개인,정보,보호,자사,앱스토어,다운로드,허용,애플,결제,수단,결제,제공,서비스,가격,수익,애플,자사,앱스토어,결제,거래,수수료,30%,17%,앱스토어,개방,앱스토어,방지,애플,제공,결제,수단,결제,수단,이용,거래,수수료,부과,애플,앱스토어,결제,수단,허용,제한,앱스토어,제공,보안,애플,승인,수수료,추가,결제,앱스토어,자사,결제,이용,3%,수수료,결제,처리,부과,아이폰,아이패드,100만,설치,유로,725원,수수료,부과,예정,애플,유럽,99%,수수료,수수료,설명,변경,수수료,체계,개편,iOS,소프트웨어,업데이트,유럽,적용,지역,운영,애플,기본,브라우저,기본,자사,사파리,브라우저,선택,예정,애플,조치,수익,영향,전망,애플,앱스토어,달러,연간,32조,매출,유럽,6%,차지,CNBC,방송,애플,아이폰,통제,정원,walled-garden,균열,전망,블룸버그,통신,애플,서비스,수익,타격,서비스,년간,분야,핵심,성장",neutral,3.000195889384486
