일자,제목,키워드,감정라벨,감정점수
2022-04-29,"""2분기도 공급망 대란 지속"" 호실적에도 웃지못한 애플 [매경 월가월부]","2분기,지속,공급망,대란,호실적,월가월부,애플,매경,애플,월가,호실적,28일,현지시간,실적발표,리스크,시간외거래,4%,하락,경영진,공급망,부족,폐쇄,중국,공장,2분기,최대,달러,10조,16억,타격,경고,파이낸셜타임스,FT,루카,마에스트리,애플,최고,재무,책임자,CFO,코로나19,공급망,원활,분기,매출,40억,달러,80억,달러,애플,아이폰,중국,조립,코로나19,조치,도시,봉쇄,공장,아이폰,조립,조업,중단,이날,종가,기준,4.5%,애플,주가,회사,실적,보고서,시간외거래,상승,경영진,리스크,종가,4%,하락,거래,이날,공개,실적,애플,최고,매출액,순이익,동기,매출액,순이익,8.6%,증가,973억,달러,122조,250억,달러,31조,애플,호실적,인플레이션,공급망,차질,코로나19,중국,봉쇄령,우크라이나,전쟁,악재,마에스트리,CFO,제약,반도체,공급,제품,고객,수요,충족,능력,영향,분기,경험,실질적,40억,80억,달러,범위,손실,발생,중국,코로나19,상황,차질,중국,수요,일정,영향,최고경영자,CEO,도전적,환경,탐색,합리적,생각,공급망,유명,애플,장기간,지속,대비,부각,풀이",positive,4.884192895144224
2022-04-29,애플 1분기 최고 실적에도 주가 하락한 이유는,"애플,최고,실적,주가,하락,중국,봉쇄,제품,공급,차질,애플,1분기,애플,2분기,회계,연도,기준,역대,최고,매출액,순이익,중국,코로나19,봉쇄,조치,공급망,차질,2분기,매출,최대,예상,애플,주가,하락세,28일,현지시간,월스트리트저널,외신,이날,애플,973억,매출,달러,123조,순이익,달러,32조,순이익,1.52달러,전년,동기,9.0%,8.6%,상승,실적,매출액,달러,분기,매출,역대,기록,실적,매출,순이익,역대,최대,월가,전망치,실적,평균,전망,매출,940억,달러,1.42달러,순이익,달러,아이,패드,매출액,공급망,제약,감소,전년,동기,대비,2.1%,간판,제품,아이폰,매출액,5.5%,증가,앱스토어,애플뮤직,애플TV플러스,구독,서비스,포함,서비스,매출,1년,17%,성장,애플,2분기,중국,코로나19,봉쇄령,제품,생산,수요,타격,러시아,장기화,우크라니아,침공,장기,판매,차질,서비스,성장,둔화,예상,루카,마에스트리,애플,최고,재무,책임자,CFO,2분기,공급망,차질,40억,80억,달러,5조,10조,규모,매출,타격,중국,감소,스마트폰,수요,카운터포인트리서치,이날,시장,조사,업체,카운터,인트리서치,중국,시장,판매량,스마트폰,전년,동기,대비,14%,봉쇄,약화,소비,심리,수요,전망,요인들,호실적,주가,이날,애플,장외,거래,2%,하락",negative,1.0111193808843382
2022-04-29,"'역대급' 1분기 성과낸 애플...""아이폰 구매자 중 안드→아이폰 비율 10% 넘어""","역대급,애플,성과낸,아이폰,구매자,안드,아이폰,비율,10%,123조,1분기,매출,역대,최대,성과,철수,러시아,시장,타격,매출,자사주,매입,주가,방어,애플,최고,경영자,애플,아이폰,시리즈,판매,호조,최대,역대,매출,순이익,28일,현지시간,CNBC,미국,경제지,애플,전년,증가,달러,123조,매출,순이익,1.52달러,집계,월가,예상치,애플,매출액,역대,분기,수치,월가,실적,예상,컨센서스,달러,매출,1.42달러,순이익,달러,애플,인플레이션,공급망,반도체,부족,코로나19,확산,봉쇄,중국,시장,우크라이나,전쟁,악재,상승,아이폰,판매량,호실적,애플,최고,경영자,CEO,공급망,4분기,주력,사업,아이폰,매출액,전년,5.5%,증가,505억,달러,집계,시장,예상,달러,수치,성과,CEO,안드로이드폰,아이폰,단말기,교체자,switchers,성공적,1분기,설명,애플,구매자,아이폰,교체자,비율,자릿수,10%,성장동력,서비스,매출,전년,17.28%,증가,198억,달러,기록,성장세,서비스,매출,앱스토어,필두,애플,뮤직,애플TV,애플,애플,아케이드,마켓,구독,서비스,구성,에어팟,음향기기,구성,매출,기타,제품,전년,12.37%,성장,88억,달러,실적,제품군,애플,컴퓨터,매출,전년,14.73%,증가,104억,달러,집계,CEO,태블릿,PC,제품군,아이패드,공급망,영향,매출,아이,패드,전년,1.92%,감소,76억,달러,집계,애플,사업,유일,역성장,애플,이사회,성과,토대,규모,달러,자사,매입,승인,자사,매입액,달러,결정,배당금,1주,0.23달러,인상,환경,사업,주가,하락,조치,이날,4.52%,상승,애플,주가,폐장,2.22%,하락,보합세,루카,메스트리,애플,최고,재무,책임자,CFO,공급망,40억,80억,달러,규모,매출,타격,전망,우크라이나,전쟁,애플,러시아,시장,철수,매출,타격,설명,애플,코로나19,우크라이나,전쟁,분기,예측치,제공",neutral,2.9994868668727577
2022-04-29,호실적에도 못 웃는 애플 中 봉쇄 여파에 10조 손실 그림자(종합),"호실적,애플,봉쇄,여파,그림자,손실,종합,애플,아이폰,제조,업체,공급망,인플레이션,상승,호실적,미소,코로나19,중국,여파,봉쇄,조치,매출,최대,달러,10조,손실,발생,전망,28일,애플,이날,회계,연도,기준,1~3월,매출,달러,순이익,달러,전년동기대비,증가,9%,,순이익,1.52달러,수치,월가,전망,시장,애플,매출,938억,달러,1.43달러,순이익,달러,전망,외신들,애플,실적,기준,최고,기준,분기,기준,번째,실적,증가폭,팬데믹,세계적,대유행,수준,아이폰,매출,505억,달러,증가,전년,동기,대비,5.5%,안드로이드,사용자,안드로이드,아이폰,출시,실적,저가,아이폰,SE,매출,확대,기여,평가,아이,패드,매출액,1.9%,감소,76억,달러,데스크톱,노트북,PC,매출,컴퓨터,14.7%,상승,104억,달러,집계,애플,성장동력,서비스,매출,증가,전년,동기,대비,17.3%,198억,달러,집계,서비스,앱스토어,애플뮤직,애플TV,플러스,애플뉴스,애플아케이드,게임,구독,서비스,포괄,애플,아이폰,서비스,하드웨어,구독,출시,검토,애플,호실적,인플레이션,공급망,차질,코로나19,중국,봉쇄령,우크라이나,전쟁,악재,애플,최고,경영자,CEO,공급,제약,4분기,조치,중국,봉쇄,실적,영향,애플,실적,중국,조치,코로나19,봉쇄,타격,반영,규모,매출,손실,40억,80억,달러,전망,루카,마에스트리,애플,최고,재무,책임자,CFO,중국,봉쇄,수요,영향,코로나19,혼란,코로나19,업계,전반,실리콘,부족,공급,제약,소비자,수요,생산,능력,영향,실적,애플,주가,시간,거래,2%,애플,이날,이사회,900억,달러,자사,매입,승인,CNBC방송,애플,자사,매입,883억,달러,애플,배당금,달러,5%",negative,1.0012224141974002
2022-04-29,애플 '깜짝 실적' 냈는데 시간외 주가 빠지는 이유는,"애플,실적,시간외,애플,매출,역대,최대,제약,중국,공급망,전망,애플,악재,어닝,서프라이즈,기록,애플,최고,경영자,CEO,사진,AFP,제공,28일,현지시간,CNBC,애플,8000만,달러,매출액,급증,전년,동월,대비,8.59%,시장,예상,938억,9000달러,주당,순이익,EPS,1.52달러,기록,전망치,1.43달러,수치,애플,역대,최대,실적,간판,상품,아이폰,매출액,1년,5.5%,증가,달러,기록,예상치,478억,8000만,달러,상회,매출액,컴퓨터,4000만,달러,매출액,전년,동월,대비,14.7%,인플레이션,급등,공급망,차질,우크라이나,전쟁,악재,실적,애플,최고,경영자,CEO,공급,제약,4분기,아이,패드,매출액,1.92%,달러,아이패드,공급망,제약,설명,예상,실적,애플,주가,하락,이날,6시,시간외거래,2.59%,애플,중국,조치,코로나19,봉쇄,조치,공급망,제약,악재,반영,기류",neutral,2.8844607658684254
2022-04-29,애플 환호성에 찬물 뿌린 아마존닷컴 [3분 미국주식],"애플,환호,찬물,미국주식,아마존닷컴,미국,주식,뉴욕증시,마감,뉴욕,증시,애플,미국,나스닥,시가,총액,성장,실적,규모,달러,자사,매입,배당금,인상,계획,시장,부합,애플,주가,29일,한국시간,마감,본장,4.52%,상승분,매매,반납,미국,전자,상거래,기업,아마존닷컴,미흡,실적,매매,하락,AAPL,1.,애플,애플,이날,미국,뉴욕,증권,시장,본장,마감,분기,실적,분기,매출,달러,집계,전망치,월스트리트,애널리스트,전망,939억,달러,상회,조정,순이익,EPS,1.52달러,전망치,1.42달러,애플,대표,제품,아이폰,505억,달러어치,월스트리트,전망치,아이폰,매출액,전망,491억,달러,매출,태블릿,PC,아이,패드,71억,달러,전망치,76억,달러,애플,최고,경영자,CEO,성명,분기,실적,애플,혁신,집중,세계,최고,제품,서비스,생산,증거,신제품,고객,호응,2030년,탄소,중립,진전,목격,애플,분기,실적,공개,규모,달러,자사,매입,배당금,0.23달러,인상,계획,자사,매입,배당금,인상,주가,호재,인식,매매,애플,호실적,호재,확인,시장,애플,본장,나스닥,거래일,종가,4.52%,7.07달러,상승,163.64달러,거래,시총,애플,강세,나스닥지수,3.06%,포인트,382.6,1만,마감,애프터마켓,진행,7시,애플,주가,1.42%,2.23달러,158.8달러,AMZN,2.,아마존닷컴,아마존닷컴,실망,분기,실적,매출,1164억,달러,월스트리트,전망,1164억,달러,사실,부합,수준,집계,EPS,7.56달러,전망치,8.4달러,사유,이익,감소,투자,미국,전기,픽업,트럭,기업,리비안,오토모티브,발생,달러,손실,월스트리트,제시,아마존닷컴,EPS,전망,4분기,EPS,달러,금액,전망치,충족,아마존닷컴,실적,시장,실망,아마존닷컴,애프터마켓,7시,5.01%,138.34달러,하락,2625달러,거래,본장,4.65%,128.59달러,2891.93달러,거래,본장,상승률,합산,매매,낙폭,10%,3.,메타,플랫폼스,FB,페이스북,인스타그램,운영,메타버스,플랫폼스,미국,SNS,메타,버스,기업,메타,28일,매매,분기,실적,환호성,본장,이날,나스닥,이날,나스닥,16.05%,28.08달러,급등,202.92달러,거래,메타,활성,사용자,일간,월간,집계,하루,월스트리트,산책,미국,주식,서학,개미,시선,뉴욕,증권,시장,관찰,차트,캔들,상승,하락,원인,추적,하룻밤,사이,주목,종목들,소개",neutral,2.999878178052313
2022-04-29,나홀로 '강력한 사이클' 애플 1분기 매출 9% 성장한 124조원,"사이클,애플,매출,성장,124조,성장,아이폰,판매,수익,기기,수요가,사이클,애플,최고,경영자,애플,인플레이션,세계적,현상,공급망,병목,매출,전년,대비,9%,증가,성장세,공급망,차질,매출,분기,일정,영향,28일,현지,CNBC,경제,방송,애플,매출,972억,달러,123조,기록,전년,대비,8.6%,성장,보도,월가,전망치,938억,달러,매출,수익,아이폰,판매,505억,달러,64조,기록,전년,대비,5.5%,성장,매출,51%,규모,출시,아이폰,시리즈,시장,반응,애플,최고,경영자,CEO,스위처,안드로이드,스마트폰,아이폰,이용자,언급,스위처,성공적,1분기,교체,수요,신규,수요,자평,사이클,강조,구독,서비스,쾌속,질주,아이패드,위축,서비스,매출,상승세,애플,주력,애플원,구독,서비스,라이센스,매출,198억,달러,25조,기록,17%,전년,대비,17%,매출,5분,차지,정도,매출,규모,과거,전망치,3~8%,소폭,상회,매출,달러,13조,기록,전년,동기,대비,15%,가량,성장,시장,전망,92억,달러,수치,카운터포인트리서치,이날,글로벌,시장,조사,업체,카운터,포인트,리서치,보고서,글로벌,시장,PC,출하량,전년,대비,4.3%,애플,자체,시스템온,SoC,시리즈,탑재,출하량,맥북,시리즈,8%,전년,대비,상승세,매출,아이,패드,전년,대비,감소,76억,달러,9조,후퇴,CEO,아이패드,교란,분기,공급망,직접적,타격,설명,영향,중국,봉쇄,지역별,북미,시장,성장,북미,매출,달러,64조,기록,상승,전년,동기,대비,20%,중국,홍콩,대만,지역,매출,상승,CEO,중국,코로나19,정책,애플,영향,애플,상황,코로나19,팬데믹,실적,가이던스,제공,이날,실적,최고재무책임자,루카,마에스트리,최고,재무,책임자,CFO,분기,공급망,제약,매출,영향,언급,이날,상승,애플,주가,마감,하락,가량,애플,달러,114조,규모,자사,매입,이사회,결의,S&amp,다우존스,인덱스,애플,달러,112조,자사주,매입,규모,유지",positive,4.98181489831768
2022-04-29,"애플, 매출 9% '껑충'...어닝 서프라이즈 불구 주가는 4%↓","애플,매출,어닝,서프라이즈,불구,주가,4%,권지언,특파원,애플,시장,실적,공개,주가,28일,현지시각,애플,순이익,회계,연도,250억,달러,달러,1년,236억,달러,1.40달러,개선,팩트셋,조사,전문가들,예상,주당,순이익,1.42달러,결과,기간,매출,973억,달러,1년,896억,달러,9%,전문가,예상,940억,달러,상회,애플,매출,아이폰,사업,506억,달러,1년,479억,달러,484억,팩트셋,전망,달러,아이,패드,매출,76억,달러,1년,78억,달러,매출,104억,달러,1년,91억,달러,팩트셋,전망,아이,패드,매출,72억,달러,매출,91억,달러,애플워치,애플팟,웨어러블,액세서리,88억,달러,매출,기록,1년,78억,달러,89억,전문가,예상,달러,매출,서비스,사업부,198억,달러,1년,169억,달러,197억,팩트셋,전망,달러,애플,이사회,900억,달러,규모,자사주매입,승인,배당금,달러,인상,긍정적,실적,투자자들,시선,모습,이날,정규장,4.52%,163.64달러,거래,애플,주가,실적,거래,일시,4%,반락,프로,애플,아이폰",positive,4.798560107126832
2022-04-29,"물가 상승 공급망 문제에도 애플, 1~3월 호실적에 '미소'","물가,상승,공급망,애플,호실적,미소,애플,아이폰,제조,업체,공급망,인플레이션,상승,호실적,미소,28일,애플,이날,회계,연도,기준,1~3월,매출,달러,123조,순이익,달러,전년동기대비,증가,9%,,순이익,1.52달러,수치,월가,전망,시장,애플,매출,938억,달러,1.43달러,순이익,달러,전망,외신들,애플,실적,기준,최고,기준,분기,기준,번째,실적,증가폭,팬데믹,세계적,대유행,수준,아이폰,매출,505억,달러,증가,전년,동기,대비,5.5%,안드로이드,사용자,안드로이드,아이폰,출시,실적,저가,아이폰,SE,매출,확대,기여,평가,아이,패드,매출액,1.9%,감소,76억,달러,데스크톱,노트북,PC,매출,컴퓨터,14.7%,상승,104억,달러,집계,애플,성장동력,서비스,매출,증가,전년,동기,대비,17.3%,198억,달러,집계,서비스,앱스토어,애플뮤직,애플TV,플러스,애플뉴스,애플아케이드,게임,구독,서비스,포괄,애플,아이폰,서비스,하드웨어,구독,출시,검토,애플,호실적,인플레이션,공급망,차질,코로나19,중국,봉쇄령,우크라이나,전쟁,악재,애플,최고,경영자,CEO,공급,제약,4분기,조치,중국,봉쇄,실적,영향,애플,코로나19,실적,가이던스,언급,애플,이날,이사회,900억,달러,자사,매입,승인,CNBC방송,애플,자사,매입,883억,달러,애플,배당금,달러,5%",positive,4.257833998650312
2022-04-29,애플 깜짝 실적 더 놀랄 만한 2분기 전망,"애플,실적,전망,시간외,주가,하락,배당금,자사,매입,추진,애플,28일,현지시각,매출,1년,8.6%,972억,달러,123조,영업이익,증가,기간,299억,달러,38조,순이익,5.8%,250억,달러,31조,기록,시장,예상,초과,호실적,역대,기준,최고,순이익,1.52달러,시장,예상,1.43달러,CNBC,인플레이션,금리,인상,영향,빅테크,주가,상황,애플,투자자,불식,애플,아이폰,판매,컴퓨터,판매,애플TV,서비스,매출,상승,아이폰,매출,1년,5.5%,증가,505억,달러,64조,기록,서비스,매출,17.3%,증가,198억,달러,25조,집계,애플,애플TV,애플뮤직,애플,서비스,유료,구독자,분기,4000만,증가,8억,아이패드,매출,1년,2%,애플,CEO,최고경영자,공급망,제약,10조,최대,매출,타격,시간외,주가,하락,배당금,자사,매입,추진,CEO,안드로이드,아이폰,사람들,자릿수,대비,성장,아이폰13,성적,애플,주가,주가,이날,애플,상승,장중,4.52%,실적,기준,서부,시간외거래,하락,애플,환경,사업,애플,중국,코로나,봉쇄,아이폰,생산,공급망,제약,인플레이션,영향,시작,루카,메스트리,애플,CFO,최고재무책임자,제약,공급,40억,80억,달러,10조,규모,매출,타격,러시아,우크라이나,침공,애플,러시아,시장,철수,매출,영향,2분기,타격,애플,주가,방어,배당금,이날,5%,900억,달러,자사주,매입",positive,4.140578046441078
2022-04-29,美 성장 충격에도 바닥론↑ 시장 또 흔들 '아마존 실적' [조재길의 글로벌마켓나우],"충격,성장,바닥론,시장,아마존,실적,조재길,글로벌마켓나우,기사,글로벌마켓,최대,해외,투자,정보,플랫폼,한경,글로벌,마켓,게재,기사,28일,현지시간,미국,뉴욕,증시,지수,급등,메타플랫폼,1분기,실적,효과,기술주들,동반,상승,대표,지수,S&P,500지수,2.47%,대비,2.47%,4,287.50,나스닥지수,3.06%,12,871.53,다우지수,1.85%,상승,33,916.39,거래,개장,직전,미국,성장률,경제,성장,증시,부정적,영향,분기,대비,연율,기준,1.4%,감소,성장,예측,기관,마이너스,예상,5곳,팬데믹,대유행,초기,31.4%,분기,성장률,마이너스,기록,시장,성장률,마이너스,성장,급등,자연,하락,해석,판테온이코노믹스,수석이코노미스트,이언,셰퍼드슨,일종,착시,효과,2분기,개선,대통령,요인,마이너스,회복세,지속,강조,개인소비지출,0.7%,긍정적,평가,소비,GDP,생산,70%,차지,핵심,요인,스테이트스트리트,시모,모쿠타,수석이코노미스트,기록,성장,경제,위축,중요,신호,지적,일론,머스크,테슬라,최고,경영자,CEO,인수,절차,트위터,실적,EPS,4센트,시장,예상,매출,12억,달러,예상,12억,달러,일일활성사용자,DAU,2억,1년,15.9%,증가,트위터,머스크,CEO,인수,절차,진행,가이던스,만큼,실적,공개,전망,종전,실적,철회,머스크,연내,트위,인수,트위터,상장,폐지,회사,전환,체인점,프랜차이즈,맥도날드,호실적,공개,EPS,2.28달러,시장,예상,달러,매출,56억,달러,예상,55억,달러,전망,1분기,가격,8%,매출,글로벌,동일,점포,11.8%,상승,CEO,크리스,켐프진스키,저소득층,주문,메뉴,경향,회사,우크라이나,전쟁,감소분,EPS,감소,0.13달러,국제,세금,감소분,일종,충당금,적립,0.67달러,국제,세금,의미,부연,마감,애플,아마존,실적,애플,실적,시장,예상,EPS,1.52달러,예상치,1.43,아이폰,매출,505억,달러,1년,5.5%,증가,CEO,안드로이드,아이폰,스위처들,자릿수,증가,설명,애플,이사회,900억,달러,자사,매입,배당,상향,조정,결정,시간,거래,애플,주가,급락세,반전,공급난,2분기,40억,80억,달러,비용,추가,소요,애플,팬데믹,구체적,전망,힌트,제공,실적,중국,봉쇄,매출,영향,반영,아마존,실적,쇼크,수준,EPS,7.56달러,시장,8.36달러,2015년,손실,기록,보유,리비안,지분,18%,평가손,76억,달러,매출,1160억,1210억,달러,평균,시장,예상,1255억,달러,종합,빅테크,대형,기술기업,아마존,넷플릭스,알파벳,충격,마이크로소프트,메타,테슬라,실적,국제,유가,뉴욕상업거래소,6월,서부텍사스원유,WTI,가격,3.3%,대비,3.3%,배럴,달러,가격,북해,브렌트유,2.5%,상승,배럴,달러,기록,독일,러시아,원유,수입,반대,외신,보도,유가,자극,독일,공급처,부여,조건,유럽연합,EU,금수,러시아,원유,찬성,보도,골자,EU,러시아산,석유,수입,중단,EU,러시아,석유,단계,금수,결정,유가,상승,압력,가능성,다음주,5월,5일,예정,석유수출국기구,OPEC,플러스,회의,증산,시장,전망,블룸버그,내부,소식통,인용,회의,하루,배럴,증산,유지,기류,내부,OPEC,지난달,회의,기준,하루,배럴,증산,합의,종전,대비,3만,배럴,이날,글로벌마켓나우,이슈,급등,나스닥,빅테크,테슬라,허츠,승승장구,맥도날드,스웨덴,금리,인상,최저,유튜브,한경,글로벌,마켓,한경닷컴,방송,확인,뉴욕,조재길",negative,1.0772361569106579
2022-04-29,"'역대 최고' 매출 124조 순이익 33조 애플, 주가는 주춤 왜?","역대,최고,매출,순이익,애플,주가,주춤,애플,1분기,한국,회계,연도,기준,매출액,역대,최고,순이익,호실적,애플,환경,사업,전망,주가,애플,한국,시간,매출,전년,동기,8.6%,972억,달러,123조,영업이익,증가,299억,달러,38조,순이익,5.8%,250억,달러,31조,기록,역대,최고,예상치,웃돈,실적,애플,아이폰,판매,컴퓨터,판매,컴퓨터,애플TV플러스,서비스,매출,상승,덕분,컨센서스,실적,전망,평균,매출액,달러,1.42달러,순이익,달러,973억,매출액,달러,애플,분기,매출액,인플레이션,공급망,차질,감염증,신종,코로나바이러스,코로나19,중국,봉쇄령,우크라이나,전쟁,악재,성과,애플,최고,경영자,CEO,공급,제약,4분기,주력,아이폰,매출,전년,대비,5.5%,증가,505억,달러,64조,집계,출시,지난,아이폰,시리즈,중국,시장,판매,호조,글로벌,흥행,성공,영향,풀이,CEO,안드로이드,아이폰,사람들,대비,자릿수,성장,성장동력,서비스,매출,17.3%,증가,198억,달러,25조,집계,애플TV플러스,애플뮤직,서비스,매출,사상,최고,기록,유료,구독자,분기,4000만,증가,8억,집계,CEO,서비스,성장세,서비스,추가,유일,실적,감소,아이패드,전년,동기,대비,매출,2%,CEO,공급망,제약,설명,지역별,북미,매출,20%,증가,505억,달러,64조,기록,성장세,중국,홍콩,대만,지역,매출,3.5%,183억,달러,23조,집계,애플,주가,주가,이날,애플,상승,장중,4.52%,실적,시간외거래,하락,안팎,애플,환경,사업,애플,중국,코로나19,봉쇄,제품,생산,수요,타격,우크라이나,전쟁,판매,차질,한편,서비스,성장,둔화,예상,애플,등락,주가,방어,배당금,이날,5%,900억,달러,자사주,매입",neutral,2.9356770664453506
2022-04-29,"애플, 역대급 실적 자사주 매입에도 공급망 우려에 발목","애플,역대,실적,자사주,매입,공급망,발목,글로벌,시가,총액,애플,실적,기록,역대,주주,환원,정책,중국,확대,코로나19,봉쇄,공급망,발목,28일,미국시간,애플,마감,실적,공개,매출액,순이익,달러,123조,1억,달러,1930억,월가,컨센서스,940억,달러,1억,달러,성적,실적,기록,애플,주가,급등,달러,자사,매입,주가,상승,동력,자사,매입,액수,883억,달러,역대,규모,배당금,0.23달러,대비,분위기,공급망,언급,애플,최고,경영자,CEO,실적,코로나19,중국,봉쇄,조치,영향,루카,마에스트리,애플,최고,재무,책임자,CFO,차질,공급망,매출액,40~80,달러,타격,전망,중국,조치,코로나19,봉쇄,중국,수요,타격,거래,애플,주가,안팎,하락세,월스트리트저널,WSJ,루프펀드,애플,제품,85%,중국,조립생산,매출,애플,연간,20%,가량,중국,추정,거래,주가,하락,상수,자리,애플,주주환원정책,아이폰,판매,성장,가능,의문,투자자,실적,모건스탠리,연구원,케이티,허버티,중국,코로나19,봉쇄,전국,분기,실적,주의,지적,애플,주가,210달러,205달러,JP모건,연구원,새믹,채터지,인플레이션,상승,소비,위축,아이폰,판매,악영향,700억,달러,규모,자사,매입,거래,주가,구글,알파벳,상황,시장,자사,매입,유럽,부진,광고,판매,부진,유튜브,실적,수익감소,무게,블룸버그,통신,최악,애플,매입,자사,투자자,구글,시장,반응,실적,잔치,지적",negative,1.000994861824438
2022-04-29,'땡큐 차이나' 애플 1Q 매출 123조원 역대 세번째,"땡큐,차이,애플,매출,역대,중국,판매,호조,영향,풀이,미국,애플,아이폰,제조사,최고치,매출,기준,역대,최고,기록,28일,로이터,통신,애플,1분기,증가,전년,동기,대비,8.6%,매출액,달러,123조,순이익,8.6%,상승,250억,달러,31조,순이익,1.52달러,1932원,실적,기록,애플,최고치,역대,최고,월가,월가,컨센서스,실적,전망,평균,매출액,달러,1.42달러,순이익,달러,WSJ,973억,분기,매출액,달러,애플,분기,매출액,증가,팬데믹,전염병,세계,사태,애플,이동,통신,5G,탑재,아이폰,자릿수,매출,증가,행진,애플,호실적,인플레이션,공급망,차질,감염증,신종,코로나바이러스,코로나19,중국,봉쇄령,우크라이나,전쟁,악재,애플,시즌,연말,쇼핑,4분기,글로벌,반도체,부족,사태,난관,사상,최대,1239억,달러,157조,매출,2.10달러,기록,순이익,작성,애플,최고,경영자,CEO,공급,제약,4분기,제품별,간판,상품,아이폰,매출액,1년,5.5%,증가,506억,달러,65조,집계,증권사,애널리스트,1%,예상,증가,중국,판매,호조,영향,풀이,아이,패드,매출액,2.1%,감소,76억,달러,9조,데스크톱,노트북,PC,매출,컴퓨터,15%,상승,104억,달러,13조,집계,CEO,아이패드,공급망,제약,영향,애플,성장동력,서비스,17%,성장,매출액,198억,달러,25조,서비스,앱스토어,애플뮤직,애플TV,플러스,애플뉴스,애플아케이드,게임,구독,서비스,포괄,앱스토어,애플뮤직,클라우드,애플케어,아이폰,교체,수리,서비스,매출,사상,최고,기록,애플,배당금,0.23달러,5%,자사,매입,자금,900억,달러,114조,이사회,승인,애플,2분기,중국,코로나19,봉쇄,제품,생산,수요,타격,우크라이나,전쟁,판매,차질,한편,서비스,성장,둔화,예상,루카,마에스트리,애플,최고,재무,책임자,CFO,2분기,공급망,차질,매출액,40억,80억,달러,5조,10조,규모,타격,예상,EBN",neutral,3.456347420811653
2022-04-29,1분기 역대 최대 매출 애플 “공급제약 개선됐다”,"역대,최대,매출,애플,공급,제약,개선,973억,매출,1.52불,주당,순이익,기록,맥,아이폰,15%,매출,성장,눈길,애플TV,서비스,서비스,17%,성장,팀쿡,4분기,공급제약,사진,AFP,애플,악재,공급망,차질,악재,역대,최대,실적,달성,기준,매출,역대,최대,분기,기준,역대,규모,아이폰,선전,Mac,컴퓨터,기기,매출,애플TV,서비스,자릿수,성장,CNBC,애플,달러,매출액,8.59%,전년,동기,대비,8.59%,시장,예상,938억,9000달러,주당,순이익,EPS,1.52달러,기록,전망치,1.43달러,매출액,순이익,애플,역대,최대,실적,애플,주력,상품,아이폰,매출액,5.5%,전년,동기,대비,5.5%,505억,달러,기록,예상치,478억,8000만,달러,상회,데스크톱,노트북PC,Mac,컴퓨터,매출액,달러,기록,14.7%,전년,동기,대비,14.7%,아이패드,매출,아이패드,매출액,1.92%,76억,달러,아이패드,공급망,제약,애플,설명,애플,신성장동력,서비스,1분기,서비스,애플뮤직,애플TV,애플뉴스,구독,서비스,서비스,매출액,달러,17%,전년,동기,대비,17%,성장,앱스토어,애플뮤직,애플케어,교체,수리서비스,매출,역대,최대,기록,애플,호실적,인플레이션,공급망,차질,코로나19,봉쇄령,중국,상하이,러시아,우크라이나,전쟁,악재,의미,애플,지난,실적,사상,최대,달러,매출,2.10달러,순이익,달성,CEO,팀쿡,애플,공급제약,4분기,애플,2분기,중국,코로나19,봉쇄령,타격,제품,생산,전쟁,판매,차질,확대,상승세,서비스,성장세,둔화,전망,예상,실적,애플,주가,하락,28일,현지시간,6시,시간외거래,2.59%,애플,중국,조치,코로나19,봉쇄,조치,공급망,제약,악재,반영,기류",positive,4.416247792541981
2022-04-29,"애플 매출 순이익, 1분기 사상 최고치...아이폰 매출 506억달러","애플,매출,순이익,최고치,사상,최고,아이폰,매출,달러,아시아투데이,하만주,워싱턴,특파원,애플,28일,현지시간,972억,매출,달러,123조,순이익,달러,31조,1.52달러,순이익,달러,1934원,실적,대비,9%,8.6%,상승,수치,실적,사상,최고액,매출액,매출액,분기,감염증,신종,코로나바이러스,코로나19,팬데믹,대유행,재택근무,원격,수업,정보통신,기기,수요,재개,경제,활동,증가,매출액,순이익,상승세,유지,애플,이동,통신,5G,탑재,아이폰,자릿수,매출,증가,행진,제품,매출액,아이폰,증가,506억,달러,컴퓨터,15%,상승,104억,달러,아이패드,2.1%,감소,76억,달러,기록,애플,성장동력,서비스,17%,상승,매출액,198억,달러,서비스,앱스토어,애플뮤직,애플TV,플러스,애플뉴스,애플아케이드,게임,구독,서비스,포괄",positive,4.971074636094272
